event_date,player,market,side,line,p_over,actual,selected_odds,selected_probability,corrected_edge,state_lcb,state_history_n,state_empirical_rate,robust_score,selector_version,eligible,rank,leg_result,control_selected,market_evidence,candidate_universe_evidence,production_authorizable
2026-01-09,Micah Peavy,player_assists,UNDER,2.2,0.1929597318341128,1.0,-110.0,0.8070402681658873,0.2832307443563634,0.8535846533652467,20,0.95,0.8070402681658873,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Mouhamed Gueye,player_assists,UNDER,2.2,0.2044383647425652,0.0,-110.0,0.7955616352574348,0.271752111447911,0.8384830073661587,18,0.9444444444444444,0.7955616352574348,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Peyton Watson,player_points,UNDER,24.4,0.2275192594713491,25.0,-110.0,0.7724807405286509,0.24867121671912706,0.7864434786266603,20,0.9,0.7724807405286509,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Luke Kennard,player_points,UNDER,12.4,0.2204710298244714,8.0,-110.0,0.7795289701755286,0.25571944636600474,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Anthony Black,player_assists,UNDER,6.4,0.2714149390072948,4.0,-110.0,0.7285850609927051,0.2047755371831813,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Malaki Branham,player_assists,UNDER,1.8,0.2716370334166824,1.0,-110.0,0.7283629665833176,0.20455344277379373,0.6992344936808601,9,0.8888888888888888,0.6992344936808601,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Collin Murray-Boyles,player_assists,UNDER,3.2,0.3057831081802796,1.0,-110.0,0.6942168918197205,0.17040736801019662,0.7522075596534742,17,0.8823529411764706,0.6942168918197205,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Immanuel Quickley,player_assists,OVER,3.8,0.6706975043589984,13.0,-110.0,0.6706975043589984,0.1468879805494746,0.7864434786266603,20,0.9,0.6756975043589984,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Anfernee Simons,player_points,UNDER,18.2,0.3265264539003895,15.0,-110.0,0.6734735460996105,0.14966402229008668,0.7250920541781595,20,0.85,0.6734735460996105,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-09,Julian Strawther,player_assists,UNDER,1.6,0.2481624062898985,0.0,-110.0,0.7518375937101015,0.22802806990057767,0.6675756613747538,8,0.875,0.6675756613747538,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,DeAndre Hunter,player_rebounds,UNDER,7.2,0.2052791211017261,2.0,-110.0,0.7947208788982739,0.2709113550887501,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Daniss Jenkins,player_assists,UNDER,5.0,0.2409269938211461,2.0,-110.0,0.7590730061788539,0.23526348236933003,0.7552346828713883,20,0.875,0.7552346828713883,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Max Christie,player_points,UNDER,18.8,0.2821964844418711,10.0,-110.0,0.7178035155581288,0.193993991748605,0.7250920541781595,20,0.85,0.7178035155581288,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Dru Smith,player_assists,OVER,0.8,0.6953661644518678,4.0,-110.0,0.6953661644518678,0.171556640642344,0.8535846533652467,20,0.95,0.7003661644518678,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Javonte Green,player_points,UNDER,11.6,0.3172830742206416,7.0,-110.0,0.6827169257793584,0.15890740196983455,0.7864434786266603,20,0.9,0.6827169257793584,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Nikola Vučević,player_rebounds,UNDER,11.2,0.2590243879277348,12.0,-110.0,0.7409756120722653,0.21716608826274142,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Kon Knueppel,player_rebounds,UNDER,6.0,0.2638540412107001,0.0,-110.0,0.7361459587892999,0.21233643497977606,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Tre Jones,player_assists,UNDER,8.2,0.287557112785463,5.0,-110.0,0.712442887214537,0.18863336340501313,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Pascal Siakam,player_points,UNDER,27.0,0.3089998319865955,11.0,-110.0,0.6910001680134046,0.16719064420388074,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-10,Julian Champagnie,player_rebounds,UNDER,8.2,0.3260547009840111,13.0,-110.0,0.6739452990159889,0.15013577520646504,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Aaron Wiggins,player_rebounds,UNDER,4.6,0.1998387574285057,2.0,-110.0,0.8001612425714943,0.2763517187619705,0.7382344116978972,16,0.875,0.7382344116978972,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Julian Champagnie,player_rebounds,UNDER,9.6,0.2076466213170456,10.0,-110.0,0.7923533786829544,0.2685438548734306,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Luguentz Dort,player_rebounds,UNDER,4.6,0.2690174174037926,4.0,-110.0,0.7309825825962074,0.20717305878668357,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Jabari Smith Jr,player_points,OVER,11.4,0.7029559508351532,9.0,-110.0,0.7029559508351532,0.17914642702562933,0.7864434786266603,20,0.9,0.7079559508351532,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Zeke Nnaji,player_rebounds,UNDER,4.2,0.2839177439010991,10.0,-110.0,0.7160822560989009,0.19227273228937702,0.705003347029916,14,0.8571428571428571,0.705003347029916,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Moses Moody,player_rebounds,OVER,1.6,0.6814461791956984,1.0,-110.0,0.6814461791956984,0.15763665538617455,0.8535846533652467,20,0.95,0.6864461791956984,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Chet Holmgren,player_rebounds,UNDER,10.4,0.3266504154569545,10.0,-110.0,0.6733495845430455,0.14954006073352166,0.7250920541781595,20,0.85,0.6733495845430455,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Derik Queen,player_rebounds,UNDER,10.4,0.264200528579578,3.0,-110.0,0.735799471420422,0.21198994761089818,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Trey Murphy III,player_points,UNDER,28.0,0.2905933174662546,21.0,-110.0,0.7094066825337454,0.18559715872422156,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-11,Dillon Brooks,player_rebounds,UNDER,4.8,0.3038433835467167,1.0,-110.0,0.6961566164532833,0.17234709264375947,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Julian Champagnie,player_rebounds,UNDER,10.0,0.2599709040672128,6.0,-110.0,0.7400290959327872,0.21621957212326337,0.7552346828713883,20,0.875,0.7400290959327872,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Zeke Nnaji,player_rebounds,UNDER,5.2,0.2493707898801025,3.0,-110.0,0.7506292101198975,0.22681968631037364,0.7226032149194722,15,0.8666666666666667,0.7226032149194722,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Jamal Murray,player_rebounds,UNDER,6.6,0.2812439010706217,2.0,-110.0,0.7187560989293783,0.19494657511985447,0.7250920541781595,20,0.85,0.7187560989293783,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Jalen Pickett,player_rebounds,UNDER,5.4,0.2285172019046133,0.0,-110.0,0.7714827980953867,0.24767327428586283,0.705003347029916,14,0.8571428571428571,0.705003347029916,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Peyton Watson,player_assists,UNDER,3.6,0.2981788518869143,5.0,-110.0,0.7018211481130857,0.17801162430356188,0.7250920541781595,20,0.85,0.7018211481130857,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Jabari Smith Jr,player_points,OVER,10.4,0.6856416820242968,18.0,-110.0,0.6856416820242968,0.16183215821477293,0.7250920541781595,20,0.85,0.6906416820242968,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Nikola Vučević,player_rebounds,UNDER,12.0,0.3150002156732189,7.0,-110.0,0.6849997843267811,0.16119026051725727,0.6958131885925213,20,0.825,0.6849997843267811,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Collin Gillespie,player_points,OVER,7.4,0.678562970122248,13.0,-110.0,0.678562970122248,0.15475344631272414,0.7250920541781595,20,0.85,0.683562970122248,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Lindy Waters III,player_assists,UNDER,0.8,0.2818134939077684,1.0,-110.0,0.7181865060922317,0.19437698228270783,0.6675756613747538,8,0.875,0.6675756613747538,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-13,Royce ONeale,player_rebounds,UNDER,6.2,0.2591501841286492,4.0,-110.0,0.7408498158713508,0.21704029206182696,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Collin Murray-Boyles,player_assists,UNDER,4.0,0.2544748960843009,3.0,-110.0,0.7455251039156991,0.22171558010617531,0.7434930993886284,19,0.868421052631579,0.7434930993886284,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Tre Johnson,player_assists,UNDER,3.2,0.2604459620826944,3.0,-110.0,0.7395540379173056,0.21574451410778173,0.7864434786266603,20,0.9,0.7395540379173056,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Jay Huff,player_points,UNDER,13.8,0.2015041794124454,7.0,-110.0,0.7984958205875546,0.2746862967780308,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,VJ Edgecombe,player_assists,UNDER,7.0,0.2482739685047605,2.0,-110.0,0.7517260314952395,0.2279165076857157,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Peyton Watson,player_points,UNDER,25.8,0.2834412074396293,18.0,-110.0,0.7165587925603707,0.19274926875084686,0.7864434786266603,20,0.9,0.7165587925603707,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Jalen Pickett,player_points,UNDER,14.4,0.2892521773857344,9.0,-110.0,0.7107478226142656,0.18693829880474178,0.7226032149194722,15,0.8666666666666667,0.7107478226142656,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,DayRon Sharpe,player_rebounds,UNDER,9.4,0.3036574039788178,9.0,-110.0,0.6963425960211822,0.17253307221165837,0.7250920541781595,20,0.85,0.6963425960211822,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Marvin Bagley III,player_assists,OVER,0.4,0.691229707092823,2.0,-110.0,0.691229707092823,0.16742018328329922,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Naji Marshall,player_assists,UNDER,4.4,0.2292123782393845,3.0,-110.0,0.7707876217606155,0.2469780979510917,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-14,Trey Murphy III,player_points,UNDER,31.2,0.2551915396395325,34.0,-110.0,0.7448084603604674,0.2209989365509436,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Brice Sensabaugh,player_points,UNDER,20.6,0.191036396816502,27.0,-110.0,0.808963603183498,0.2851540793739742,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Cody Williams,player_rebounds,UNDER,3.6,0.2343583275747384,6.0,-110.0,0.7656416724252616,0.24183214861573776,0.7382344116978972,16,0.875,0.7382344116978972,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Ryan Rollins,player_assists,OVER,3.2,0.7239153147251599,7.0,-110.0,0.7239153147251599,0.20010579091563607,0.7250920541781595,20,0.85,0.7289153147251599,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Naji Marshall,player_points,UNDER,18.4,0.1876882224515041,22.0,-110.0,0.8123117775484959,0.2885022537389721,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Brandon Williams,player_rebounds,UNDER,5.2,0.2458678763154466,2.0,-110.0,0.7541321236845534,0.23032259987502957,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Stephen Curry,player_assists,UNDER,7.8,0.2534716898985945,7.0,-110.0,0.7465283101014055,0.2227187862918817,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Caleb Martin,player_points,UNDER,5.4,0.2656345372432522,14.0,-110.0,0.7343654627567477,0.2105559389472239,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Gui Santos,player_assists,UNDER,2.4,0.263126744653089,0.0,-110.0,0.7368732553469111,0.21306373153738722,0.7119908722036166,19,0.8421052631578947,0.7119908722036166,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Jaden Hardy,player_rebounds,UNDER,2.2,0.2565517043530243,1.0,-110.0,0.7434482956469757,0.21963877183745184,0.6975890353250671,18,0.8333333333333334,0.6975890353250671,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-15,Luke Kennard,player_points,UNDER,13.0,0.2830716646485575,5.0,-110.0,0.7169283353514425,0.19311881154191868,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Klay Thompson,player_assists,UNDER,2.8,0.1847713922731201,3.0,-110.0,0.8152286077268799,0.29141908391735605,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Aaron Wiggins,player_rebounds,UNDER,5.2,0.2627961713645328,6.0,-110.0,0.7372038286354672,0.21339430482594335,0.7761285569782462,19,0.8947368421052632,0.7372038286354672,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Harrison Barnes,player_rebounds,OVER,0.4,0.7178405763432206,8.0,-110.0,0.7178405763432206,0.1940310525336968,0.7250920541781595,20,0.85,0.7228405763432206,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Brice Sensabaugh,player_points,UNDER,23.4,0.2815572333407573,25.0,-110.0,0.7184427666592428,0.19463324284971895,0.7250920541781595,20,0.85,0.7184427666592428,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Jay Huff,player_points,UNDER,14.8,0.2948371979958336,3.0,-110.0,0.7051628020041665,0.18135327819464264,0.7250920541781595,20,0.85,0.7051628020041665,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Caleb Martin,player_points,UNDER,8.0,0.2355205772836255,3.0,-110.0,0.7644794227163745,0.24066989890685064,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Anfernee Simons,player_points,UNDER,18.0,0.3182569798293856,14.0,-110.0,0.6817430201706144,0.15793349636109055,0.7250920541781595,20,0.85,0.6817430201706144,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Miles McBride,player_assists,UNDER,4.2,0.2769261145814372,5.0,-110.0,0.7230738854185628,0.19926436160903893,0.6816849920928987,17,0.8235294117647058,0.6816849920928987,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Cody Williams,player_rebounds,UNDER,4.2,0.2769485583814349,4.0,-110.0,0.7230514416185652,0.19924191780904132,0.6816849920928987,17,0.8235294117647058,0.6816849920928987,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-17,Jaylen Brown,player_points,OVER,25.2,0.7037627772968302,41.0,-110.0,0.7037627772968302,0.1799532534873064,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Cam Spencer,player_rebounds,UNDER,5.2,0.2252491696473985,0.0,-110.0,0.7747508303526015,0.25094130654307767,0.7864434786266603,20,0.9,0.7747508303526015,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Duop Reath,player_rebounds,UNDER,3.2,0.2407922149209288,1.0,-110.0,0.7592077850790712,0.23539826126954733,0.7864434786266603,20,0.9,0.7592077850790712,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Gradey Dick,player_rebounds,UNDER,4.2,0.2605902007619718,2.0,-110.0,0.7394097992380282,0.21560027542850435,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Isaac Okoro,player_assists,UNDER,2.2,0.2645581799949111,2.0,-110.0,0.735441820005089,0.21163229619556512,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Zeke Nnaji,player_rebounds,UNDER,5.4,0.2966147935224806,5.0,-110.0,0.7033852064775195,0.17957568266799562,0.6975890353250671,18,0.8333333333333334,0.6975890353250671,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Caleb Love,player_assists,UNDER,4.6,0.3052874610031452,1.0,-110.0,0.6947125389968548,0.17090301518733098,0.7864434786266603,20,0.9,0.6947125389968548,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Shaedon Sharpe,player_rebounds,UNDER,5.6,0.3108454977268987,7.0,-110.0,0.6891545022731014,0.16534497846357754,0.7250920541781595,20,0.85,0.6891545022731014,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Jeremiah Fears,player_assists,UNDER,4.2,0.325335295476901,2.0,-110.0,0.674664704523099,0.15085518071357518,0.7250920541781595,20,0.85,0.674664704523099,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Jaylen Wells,player_points,OVER,6.2,0.7971944913073283,10.0,-110.0,0.7971944913073283,0.2733849674978045,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-18,Collin Murray-Boyles,player_points,UNDER,11.4,0.3143134219297903,11.0,-110.0,0.6856865780702097,0.16187705426068588,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Caleb Martin,player_assists,UNDER,3.6,0.219087596163328,3.0,-110.0,0.7809124038366719,0.2571028800271481,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
