SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX,season,play_type,side
22024,1630541,Moses Moody,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.709,73,0.106,0.806,0.419,0.145,0.177,0.129,0.016,0.403,0.43,0.8,0.7,0.2,0.6,0.3,2025,Isolation,defensive
22024,1631101,Shaedon Sharpe,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.681,71,0.099,0.82,0.383,0.115,0.131,0.098,0.016,0.393,0.404,0.9,0.7,0.3,0.7,0.4,2025,Isolation,defensive
22024,1641764,Brandin Podziemski,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.433,63,0.094,0.943,0.488,0.094,0.132,0.094,0.0,0.472,0.5,0.8,0.8,0.3,0.7,0.3,2025,Isolation,defensive
22024,1642346,Ryan Dunn,1610612756,PHX,Phoenix Suns,Isolation,Defensive,0.258,72,0.08,1.02,0.487,0.163,0.061,0.163,0.02,0.531,0.5,0.7,0.7,0.3,0.5,0.3,2025,Isolation,defensive
22024,1641731,Bilal Coulibaly,1610612764,WAS,Washington Wizards,Isolation,Defensive,0.162,59,0.067,1.087,0.514,0.152,0.13,0.13,0.043,0.5,0.557,0.8,0.8,0.3,0.6,0.3,2025,Isolation,defensive
22024,1630700,Dyson Daniels,1610612737,ATL,Atlanta Hawks,Isolation,Defensive,0.89,76,0.069,0.68,0.362,0.067,0.173,0.067,0.013,0.333,0.379,1.0,0.7,0.3,0.8,0.5,2025,Isolation,defensive
22024,203076,Anthony Davis,1610612747,LAL,Los Angeles Lakers,Isolation,Defensive,0.812,41,0.112,0.739,0.34,0.087,0.145,0.072,0.0,0.348,0.377,1.7,1.2,0.4,1.3,0.9,2025,Isolation,defensive
22024,1631165,Keon Ellis,1610612758,SAC,Sacramento Kings,Isolation,Defensive,0.615,78,0.071,0.85,0.341,0.183,0.1,0.183,0.017,0.4,0.375,0.8,0.7,0.2,0.6,0.4,2025,Isolation,defensive
22024,1631106,Tari Eason,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.587,57,0.122,0.864,0.34,0.136,0.068,0.136,0.051,0.373,0.37,1.0,0.9,0.3,0.9,0.6,2025,Isolation,defensive
22024,1642377,Jaylen Wells,1610612763,MEM,Memphis Grizzlies,Isolation,Defensive,0.475,78,0.068,0.927,0.333,0.2,0.109,0.2,0.018,0.418,0.385,0.7,0.7,0.2,0.5,0.3,2025,Isolation,defensive
22024,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,Isolation,Defensive,0.295,75,0.064,1.0,0.421,0.157,0.098,0.157,0.0,0.451,0.487,0.7,0.7,0.2,0.5,0.3,2025,Isolation,defensive
22024,1641716,Jarace Walker,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.07,69,0.107,1.186,0.583,0.093,0.07,0.023,0.0,0.558,0.625,0.6,0.7,0.3,0.5,0.2,2025,Isolation,defensive
22024,1627884,Derrick Jones Jr.,1610612746,LAC,LA Clippers,Isolation,Defensive,0.642,75,0.085,0.839,0.35,0.242,0.145,0.242,0.032,0.419,0.375,0.8,0.7,0.2,0.5,0.3,2025,Isolation,defensive
22024,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.426,70,0.102,0.945,0.458,0.055,0.091,0.055,0.018,0.436,0.49,0.8,0.7,0.3,0.7,0.4,2025,Isolation,defensive
22024,1626145,Tyus Jones,1610612756,PHX,Phoenix Suns,Isolation,Defensive,0.554,81,0.095,0.883,0.447,0.067,0.15,0.067,0.0,0.417,0.489,0.7,0.7,0.3,0.6,0.3,2025,Isolation,defensive
22024,1641744,Zach Edey,1610612763,MEM,Memphis Grizzlies,Isolation,Defensive,0.392,63,0.071,0.964,0.409,0.127,0.109,0.127,0.036,0.418,0.455,0.9,0.8,0.3,0.7,0.4,2025,Isolation,defensive
22024,1641705,Victor Wembanyama,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.295,46,0.07,1.0,0.468,0.094,0.038,0.075,0.019,0.472,0.5,1.2,1.2,0.5,1.0,0.5,2025,Isolation,defensive
22024,1630249,Vít Krejčí,1610612737,ATL,Atlanta Hawks,Isolation,Defensive,0.261,51,0.125,1.019,0.5,0.096,0.077,0.096,0.019,0.481,0.545,1.0,1.0,0.4,0.9,0.4,2025,Isolation,defensive
22024,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,Isolation,Defensive,0.762,73,0.082,0.783,0.345,0.13,0.101,0.13,0.029,0.377,0.373,0.9,0.7,0.3,0.8,0.5,2025,Isolation,defensive
22024,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,Isolation,Defensive,0.668,67,0.097,0.831,0.326,0.154,0.154,0.138,0.015,0.369,0.402,1.0,0.8,0.2,0.7,0.5,2025,Isolation,defensive
22024,1630553,Keon Johnson,1610612751,BKN,Brooklyn Nets,Isolation,Defensive,0.573,78,0.097,0.871,0.34,0.161,0.113,0.145,0.032,0.387,0.383,0.8,0.7,0.2,0.6,0.4,2025,Isolation,defensive
22024,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.389,72,0.088,0.964,0.396,0.143,0.054,0.143,0.054,0.429,0.438,0.8,0.8,0.3,0.7,0.4,2025,Isolation,defensive
22024,201942,DeMar DeRozan,1610612758,SAC,Sacramento Kings,Isolation,Defensive,0.23,77,0.073,1.038,0.462,0.154,0.135,0.154,0.038,0.462,0.538,0.7,0.7,0.2,0.5,0.3,2025,Isolation,defensive
22024,1627777,Georges Niang,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.173,51,0.142,1.08,0.463,0.2,0.02,0.18,0.04,0.54,0.488,1.0,1.1,0.4,0.8,0.4,2025,Isolation,defensive
22024,1630534,Ochai Agbaji,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.35,63,0.089,0.982,0.5,0.018,0.089,0.018,0.0,0.464,0.53,0.9,0.9,0.4,0.8,0.4,2025,Isolation,defensive
22024,1629622,Max Strus,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.094,50,0.104,1.146,0.512,0.125,0.083,0.104,0.063,0.5,0.573,1.0,1.1,0.4,0.8,0.4,2025,Isolation,defensive
22024,1631323,Simone Fontecchio,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.459,73,0.146,0.933,0.423,0.067,0.067,0.05,0.0,0.433,0.481,0.8,0.8,0.3,0.7,0.4,2025,Isolation,defensive
22024,1626168,Trey Lyles,1610612758,SAC,Sacramento Kings,Isolation,Defensive,0.347,66,0.116,0.982,0.477,0.123,0.123,0.123,0.018,0.474,0.511,0.9,0.8,0.3,0.7,0.3,2025,Isolation,defensive
22024,1629028,Deandre Ayton,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.295,39,0.092,1.0,0.488,0.107,0.125,0.107,0.0,0.482,0.547,1.4,1.4,0.5,1.1,0.6,2025,Isolation,defensive
22024,1642261,Dalton Knecht,1610612747,LAL,Los Angeles Lakers,Isolation,Defensive,0.233,72,0.113,1.037,0.457,0.148,0.074,0.148,0.074,0.463,0.5,0.8,0.8,0.3,0.6,0.3,2025,Isolation,defensive
22024,202691,Klay Thompson,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.201,71,0.098,1.057,0.521,0.019,0.075,0.019,0.0,0.491,0.563,0.7,0.8,0.4,0.7,0.3,2025,Isolation,defensive
22024,203924,Jerami Grant,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.097,47,0.101,1.143,0.559,0.163,0.143,0.102,0.0,0.551,0.603,1.0,1.2,0.4,0.7,0.3,2025,Isolation,defensive
22024,1629731,Dean Wade,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.59,59,0.156,0.864,0.375,0.121,0.03,0.121,0.0,0.424,0.402,1.1,1.0,0.4,0.9,0.6,2025,Isolation,defensive
22024,1642264,Stephon Castle,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.54,81,0.072,0.891,0.431,0.141,0.125,0.141,0.063,0.406,0.461,0.8,0.7,0.3,0.6,0.4,2025,Isolation,defensive
22024,1630526,Jeremiah Robinson-Earl,1610612740,NOP,New Orleans Pelicans,Isolation,Defensive,0.415,62,0.131,0.95,0.362,0.183,0.067,0.167,0.033,0.433,0.404,1.0,0.9,0.3,0.8,0.5,2025,Isolation,defensive
22024,1629130,Duncan Robinson,1610612748,MIA,Miami Heat,Isolation,Defensive,0.386,74,0.12,0.966,0.5,0.153,0.186,0.136,0.017,0.475,0.55,0.8,0.8,0.3,0.5,0.3,2025,Isolation,defensive
22024,1630611,Gui Santos,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.18,50,0.173,1.075,0.474,0.208,0.094,0.208,0.019,0.528,0.513,1.1,1.1,0.4,0.8,0.4,2025,Isolation,defensive
22024,1642258,Zaccharie Risacher,1610612737,ATL,Atlanta Hawks,Isolation,Defensive,0.453,75,0.092,0.935,0.415,0.145,0.032,0.145,0.032,0.452,0.443,0.8,0.8,0.3,0.7,0.4,2025,Isolation,defensive
22024,1641711,Gradey Dick,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.413,54,0.113,0.951,0.457,0.131,0.131,0.098,0.016,0.459,0.489,1.1,1.1,0.4,0.9,0.5,2025,Isolation,defensive
22024,1628401,Derrick White,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.295,76,0.065,1.0,0.404,0.19,0.069,0.19,0.069,0.448,0.457,0.8,0.8,0.3,0.6,0.4,2025,Isolation,defensive
22024,1629018,Gary Trent Jr.,1610612749,MIL,Milwaukee Bucks,Isolation,Defensive,0.264,68,0.083,1.018,0.426,0.158,0.053,0.14,0.035,0.474,0.468,0.8,0.9,0.3,0.7,0.4,2025,Isolation,defensive
22024,1641726,Dereck Lively II,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.206,34,0.136,1.055,0.465,0.164,0.055,0.164,0.0,0.527,0.5,1.6,1.7,0.6,1.3,0.7,2025,Isolation,defensive
22024,1641824,Matas Buzelis,1610612741,CHI,Chicago Bulls,Isolation,Defensive,0.131,77,0.094,1.115,0.476,0.173,0.019,0.173,0.0,0.558,0.512,0.7,0.8,0.3,0.5,0.3,2025,Isolation,defensive
22024,203932,Aaron Gordon,1610612743,DEN,Denver Nuggets,Isolation,Defensive,0.131,50,0.106,1.115,0.548,0.173,0.077,0.173,0.058,0.558,0.56,1.0,1.2,0.5,0.8,0.4,2025,Isolation,defensive
22024,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.295,65,0.086,1.0,0.438,0.119,0.085,0.119,0.017,0.458,0.479,0.9,0.9,0.3,0.7,0.4,2025,Isolation,defensive
22024,1629674,Neemias Queta,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.789,55,0.192,0.759,0.313,0.114,0.089,0.101,0.013,0.354,0.359,1.4,1.1,0.4,1.2,0.8,2025,Isolation,defensive
22024,1630166,Deni Avdija,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.726,71,0.108,0.8,0.339,0.173,0.093,0.16,0.013,0.387,0.366,1.1,0.8,0.3,0.8,0.5,2025,Isolation,defensive
22024,1627832,Fred VanVleet,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.697,58,0.103,0.811,0.42,0.135,0.216,0.122,0.027,0.392,0.44,1.3,1.0,0.4,0.9,0.5,2025,Isolation,defensive
22024,1628392,Isaiah Hartenstein,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.556,56,0.085,0.882,0.382,0.162,0.059,0.162,0.029,0.441,0.409,1.2,1.1,0.4,1.0,0.6,2025,Isolation,defensive
22024,1642367,Jonathan Mogbo,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.295,61,0.115,1.0,0.458,0.25,0.017,0.25,0.067,0.5,0.458,1.0,1.0,0.4,0.8,0.4,2025,Isolation,defensive
22024,1627736,Malik Beasley,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.209,79,0.08,1.053,0.521,0.105,0.07,0.105,0.018,0.509,0.542,0.7,0.8,0.3,0.6,0.3,2025,Isolation,defensive
22024,1630169,Tyrese Haliburton,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.183,73,0.073,1.071,0.49,0.089,0.054,0.089,0.018,0.5,0.52,0.8,0.8,0.3,0.7,0.3,2025,Isolation,defensive
22024,1641767,Ben Sheppard,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.089,61,0.116,1.154,0.476,0.25,0.058,0.25,0.115,0.519,0.536,0.9,1.0,0.3,0.7,0.4,2025,Isolation,defensive
22024,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,Isolation,Defensive,0.765,78,0.065,0.782,0.413,0.064,0.141,0.051,0.013,0.372,0.444,1.0,0.8,0.3,0.8,0.5,2025,Isolation,defensive
22024,1631260,AJ Green,1610612749,MIL,Milwaukee Bucks,Isolation,Defensive,0.653,72,0.112,0.836,0.396,0.178,0.137,0.164,0.041,0.425,0.415,1.0,0.8,0.3,0.7,0.4,2025,Isolation,defensive
22024,1629638,Nickeil Alexander-Walker,1610612750,MIN,Minnesota Timberwolves,Isolation,Defensive,0.569,82,0.093,0.871,0.415,0.157,0.129,0.157,0.043,0.429,0.434,0.9,0.7,0.3,0.6,0.4,2025,Isolation,defensive
22024,1630583,Santi Aldama,1610612763,MEM,Memphis Grizzlies,Isolation,Defensive,0.504,64,0.123,0.91,0.414,0.075,0.06,0.075,0.0,0.433,0.448,1.0,1.0,0.4,0.9,0.5,2025,Isolation,defensive
22024,1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.483,68,0.083,0.924,0.407,0.121,0.076,0.121,0.015,0.439,0.463,1.0,0.9,0.3,0.8,0.5,2025,Isolation,defensive
22024,1642273,Kyshawn George,1610612764,WAS,Washington Wizards,Isolation,Defensive,0.376,68,0.083,0.968,0.373,0.159,0.063,0.159,0.032,0.429,0.422,0.9,0.9,0.3,0.8,0.5,2025,Isolation,defensive
22024,1628384,OG Anunoby,1610612752,NYK,New York Knicks,Isolation,Defensive,0.238,74,0.062,1.034,0.479,0.136,0.085,0.136,0.034,0.492,0.49,0.8,0.8,0.3,0.6,0.3,2025,Isolation,defensive
22024,1641722,Jordan Hawkins,1610612740,NOP,New Orleans Pelicans,Isolation,Defensive,0.029,56,0.113,1.265,0.5,0.122,0.02,0.122,0.041,0.531,0.58,0.9,1.1,0.4,0.8,0.4,2025,Isolation,defensive
22024,203915,Spencer Dinwiddie,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.373,78,0.102,0.969,0.417,0.277,0.062,0.231,0.077,0.508,0.427,0.8,0.8,0.3,0.6,0.4,2025,Isolation,defensive
22024,1641783,Tristan da Silva,1610612753,ORL,Orlando Magic,Isolation,Defensive,0.266,73,0.129,1.016,0.479,0.113,0.129,0.113,0.016,0.468,0.521,0.8,0.9,0.3,0.7,0.3,2025,Isolation,defensive
22024,1630533,Ziaire Williams,1610612751,BKN,Brooklyn Nets,Isolation,Defensive,0.749,64,0.144,0.79,0.377,0.123,0.136,0.123,0.012,0.395,0.393,1.3,1.0,0.4,1.0,0.6,2025,Isolation,defensive
22024,1630592,Jalen Wilson,1610612751,BKN,Brooklyn Nets,Isolation,Defensive,0.097,78,0.099,1.143,0.5,0.232,0.054,0.214,0.071,0.518,0.534,0.7,0.8,0.3,0.6,0.3,2025,Isolation,defensive
22024,1626220,Royce O'Neale,1610612756,PHX,Phoenix Suns,Isolation,Defensive,0.371,74,0.107,0.97,0.407,0.209,0.03,0.209,0.045,0.493,0.407,0.9,0.9,0.3,0.7,0.4,2025,Isolation,defensive
22024,1630595,Cade Cunningham,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.269,70,0.076,1.016,0.478,0.156,0.125,0.141,0.0,0.5,0.522,0.9,0.9,0.3,0.7,0.3,2025,Isolation,defensive
22024,1629655,Daniel Gafford,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.107,55,0.096,1.14,0.49,0.14,0.07,0.123,0.07,0.491,0.541,1.0,1.2,0.4,0.9,0.5,2025,Isolation,defensive
22024,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.023,76,0.076,1.275,0.632,0.216,0.137,0.196,0.098,0.569,0.671,0.7,0.9,0.3,0.5,0.2,2025,Isolation,defensive
22024,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,Isolation,Defensive,0.436,65,0.098,0.943,0.52,0.129,0.2,0.129,0.043,0.457,0.54,1.1,1.0,0.4,0.8,0.4,2025,Isolation,defensive
22024,203501,Tim Hardaway Jr.,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.645,75,0.119,0.838,0.412,0.05,0.113,0.05,0.013,0.388,0.449,1.1,0.9,0.4,0.9,0.5,2025,Isolation,defensive
22024,1630241,Sam Merrill,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.431,70,0.137,0.944,0.392,0.239,0.099,0.211,0.056,0.465,0.402,1.0,1.0,0.3,0.7,0.4,2025,Isolation,defensive
22024,1630532,Franz Wagner,1610612753,ORL,Orlando Magic,Isolation,Defensive,0.272,60,0.106,1.015,0.48,0.136,0.121,0.136,0.015,0.485,0.53,1.1,1.1,0.4,0.8,0.4,2025,Isolation,defensive
22024,1629023,P.J. Washington,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.594,56,0.117,0.861,0.417,0.152,0.114,0.152,0.025,0.418,0.425,1.4,1.2,0.4,1.1,0.6,2025,Isolation,defensive
22024,1627824,Guerschon Yabusele,1610612755,PHI,Philadelphia 76ers,Isolation,Defensive,0.594,70,0.117,0.861,0.446,0.127,0.19,0.127,0.025,0.418,0.464,1.1,1.0,0.4,0.8,0.4,2025,Isolation,defensive
22024,1630577,Julian Champagnie,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.467,81,0.101,0.932,0.419,0.137,0.041,0.137,0.027,0.466,0.444,0.9,0.8,0.3,0.8,0.4,2025,Isolation,defensive
22024,1630578,Alperen Sengun,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.491,76,0.061,0.92,0.426,0.053,0.067,0.053,0.027,0.413,0.478,1.0,0.9,0.4,0.9,0.5,2025,Isolation,defensive
22024,1627734,Domantas Sabonis,1610612758,SAC,Sacramento Kings,Isolation,Defensive,0.295,68,0.066,1.0,0.426,0.072,0.058,0.072,0.014,0.435,0.492,1.0,1.0,0.4,0.9,0.5,2025,Isolation,defensive
22024,1629628,RJ Barrett,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.013,58,0.079,1.327,0.595,0.192,0.038,0.173,0.038,0.635,0.643,0.9,1.2,0.4,0.7,0.3,2025,Isolation,defensive
22024,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.295,69,0.096,1.0,0.474,0.114,0.086,0.114,0.014,0.486,0.5,1.0,1.0,0.4,0.8,0.4,2025,Isolation,defensive
22024,1630230,Naji Marshall,1610612742,DAL,Dallas Mavericks,Isolation,Defensive,0.079,69,0.09,1.167,0.531,0.117,0.067,0.1,0.0,0.55,0.571,0.9,1.0,0.4,0.7,0.3,2025,Isolation,defensive
22024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,Isolation,Defensive,0.705,80,0.078,0.807,0.394,0.068,0.136,0.068,0.011,0.375,0.43,1.1,0.9,0.4,0.9,0.5,2025,Isolation,defensive
22024,1627783,Pascal Siakam,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.607,78,0.091,0.855,0.422,0.12,0.12,0.108,0.012,0.422,0.453,1.1,0.9,0.3,0.8,0.5,2025,Isolation,defensive
22024,1629312,Haywood Highsmith,1610612748,MIA,Miami Heat,Isolation,Defensive,0.607,74,0.1,0.855,0.42,0.084,0.108,0.084,0.024,0.41,0.449,1.1,1.0,0.4,0.9,0.5,2025,Isolation,defensive
22024,1641739,Toumani Camara,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.525,78,0.09,0.899,0.426,0.127,0.139,0.114,0.038,0.418,0.467,1.0,0.9,0.3,0.8,0.4,2025,Isolation,defensive
22024,1642267,Bub Carrington,1610612764,WAS,Washington Wizards,Isolation,Defensive,0.121,82,0.078,1.125,0.457,0.203,0.094,0.203,0.016,0.516,0.522,0.8,0.9,0.3,0.6,0.3,2025,Isolation,defensive
22024,1628374,Lauri Markkanen,1610612762,UTA,Utah Jazz,Isolation,Defensive,0.097,48,0.15,1.143,0.521,0.175,0.095,0.159,0.032,0.524,0.573,1.3,1.5,0.5,1.0,0.5,2025,Isolation,defensive
22024,1629660,Ty Jerome,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.042,69,0.114,1.241,0.643,0.138,0.155,0.138,0.017,0.586,0.679,0.8,1.0,0.4,0.6,0.2,2025,Isolation,defensive
22024,1642345,Oso Ighodaro,1610612756,PHX,Phoenix Suns,Isolation,Defensive,0.601,50,0.17,0.859,0.412,0.082,0.141,0.082,0.024,0.388,0.463,1.7,1.5,0.6,1.4,0.8,2025,Isolation,defensive
22024,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,Isolation,Defensive,0.486,81,0.077,0.924,0.475,0.114,0.152,0.101,0.013,0.443,0.5,1.0,0.9,0.3,0.7,0.4,2025,Isolation,defensive
22024,1631217,Moussa Diabaté,1610612766,CHA,Charlotte Hornets,Isolation,Defensive,0.449,66,0.145,0.936,0.446,0.103,0.115,0.103,0.051,0.41,0.5,1.2,1.1,0.4,1.0,0.5,2025,Isolation,defensive
22024,1629014,Anfernee Simons,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,0.295,70,0.11,1.0,0.458,0.123,0.11,0.11,0.041,0.452,0.492,1.0,1.0,0.4,0.8,0.5,2025,Isolation,defensive
22024,202696,Nikola Vučević,1610612741,CHI,Chicago Bulls,Isolation,Defensive,0.822,71,0.085,0.733,0.356,0.069,0.079,0.059,0.01,0.366,0.385,1.4,1.0,0.4,1.2,0.8,2025,Isolation,defensive
22024,1631095,Jabari Smith Jr.,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.363,57,0.161,0.974,0.481,0.184,0.132,0.171,0.026,0.474,0.528,1.3,1.3,0.5,0.9,0.5,2025,Isolation,defensive
22024,1642274,Yves Missi,1610612740,NOP,New Orleans Pelicans,Isolation,Defensive,0.631,70,0.102,0.843,0.388,0.022,0.079,0.022,0.0,0.371,0.444,1.3,1.1,0.4,1.1,0.7,2025,Isolation,defensive
22024,202699,Tobias Harris,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.631,73,0.124,0.843,0.351,0.079,0.079,0.079,0.022,0.36,0.429,1.2,1.0,0.4,1.1,0.7,2025,Isolation,defensive
22024,1630581,Josh Giddey,1610612741,CHI,Chicago Bulls,Isolation,Defensive,0.204,69,0.09,1.056,0.484,0.07,0.042,0.07,0.014,0.479,0.547,1.0,1.1,0.4,0.9,0.5,2025,Isolation,defensive
22024,203084,Harrison Barnes,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.168,81,0.104,1.086,0.542,0.071,0.114,0.057,0.029,0.5,0.585,0.9,0.9,0.4,0.7,0.3,2025,Isolation,defensive
22024,1627751,Jakob Poeltl,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.249,56,0.09,1.026,0.478,0.141,0.013,0.128,0.038,0.5,0.507,1.4,1.4,0.6,1.2,0.6,2025,Isolation,defensive
22024,1629027,Trae Young,1610612737,ATL,Atlanta Hawks,Isolation,Defensive,0.215,76,0.087,1.052,0.491,0.156,0.13,0.143,0.0,0.506,0.536,1.0,1.1,0.4,0.7,0.4,2025,Isolation,defensive
22024,1630573,Sam Hauser,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.215,65,0.158,1.052,0.47,0.104,0.078,0.078,0.039,0.468,0.523,1.2,1.2,0.5,1.0,0.5,2025,Isolation,defensive
22024,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,Isolation,Defensive,0.559,77,0.134,0.882,0.325,0.183,0.011,0.161,0.022,0.419,0.364,1.2,1.1,0.3,1.0,0.7,2025,Isolation,defensive
22024,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,Isolation,Defensive,0.345,71,0.067,0.988,0.449,0.108,0.072,0.096,0.012,0.458,0.5,1.2,1.2,0.4,1.0,0.5,2025,Isolation,defensive
22024,1631128,Christian Braun,1610612743,DEN,Denver Nuggets,Isolation,Defensive,0.253,79,0.081,1.025,0.424,0.125,0.075,0.113,0.025,0.45,0.485,1.0,1.0,0.4,0.8,0.5,2025,Isolation,defensive
22024,1631105,Jalen Duren,1610612765,DET,Detroit Pistons,Isolation,Defensive,0.188,74,0.085,1.063,0.443,0.127,0.038,0.127,0.051,0.468,0.493,1.1,1.1,0.4,0.9,0.5,2025,Isolation,defensive
22024,1627741,Buddy Hield,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.36,82,0.134,0.977,0.431,0.126,0.069,0.126,0.023,0.46,0.472,1.1,1.0,0.4,0.9,0.5,2025,Isolation,defensive
22024,1628976,Wendell Carter Jr.,1610612753,ORL,Orlando Magic,Isolation,Defensive,0.627,68,0.134,0.843,0.37,0.137,0.088,0.118,0.02,0.412,0.407,1.5,1.3,0.4,1.2,0.8,2025,Isolation,defensive
22024,1629675,Naz Reid,1610612750,MIN,Minnesota Timberwolves,Isolation,Defensive,0.256,80,0.104,1.024,0.441,0.188,0.035,0.188,0.024,0.494,0.493,1.1,1.1,0.4,0.9,0.5,2025,Isolation,defensive
22024,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,Isolation,Defensive,0.446,69,0.073,0.936,0.423,0.106,0.085,0.106,0.021,0.436,0.462,1.4,1.3,0.5,1.1,0.7,2025,Isolation,defensive
22024,1626167,Myles Turner,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.381,71,0.098,0.967,0.455,0.13,0.087,0.109,0.054,0.457,0.494,1.3,1.3,0.5,1.1,0.6,2025,Isolation,defensive
22024,1630224,Jalen Green,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.342,82,0.109,0.989,0.434,0.1,0.078,0.1,0.022,0.444,0.493,1.1,1.1,0.4,0.9,0.5,2025,Isolation,defensive
22024,1629048,Goga Bitadze,1610612753,ORL,Orlando Magic,Isolation,Defensive,0.564,69,0.148,0.876,0.411,0.086,0.076,0.086,0.019,0.419,0.439,1.5,1.3,0.5,1.3,0.8,2025,Isolation,defensive
22024,1631099,Keegan Murray,1610612758,SAC,Sacramento Kings,Isolation,Defensive,0.295,76,0.095,1.0,0.419,0.086,0.022,0.086,0.032,0.441,0.459,1.2,1.2,0.5,1.1,0.7,2025,Isolation,defensive
22024,201935,James Harden,1610612746,LAC,LA Clippers,Isolation,Defensive,0.619,79,0.126,0.847,0.367,0.135,0.099,0.135,0.045,0.387,0.4,1.4,1.2,0.4,1.1,0.7,2025,Isolation,defensive
22024,1631117,Walker Kessler,1610612762,UTA,Utah Jazz,Isolation,Defensive,0.527,58,0.122,0.895,0.43,0.067,0.076,0.067,0.029,0.419,0.468,1.8,1.6,0.7,1.6,0.9,2025,Isolation,defensive
22024,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,Isolation,Defensive,0.517,67,0.118,0.906,0.407,0.085,0.075,0.085,0.019,0.415,0.445,1.6,1.4,0.6,1.4,0.8,2025,Isolation,defensive
